6301.50910  26  1  -0.59000 29469.02200  1.5  1.833  2.0  2.0   832.34500     0.24300
6302.50170  26  1  -1.16000 29732.73400  3.0  0.000  1.0  0.0   847.73500     0.24000
10827.089   14  1   0.363   39956.68516  1.5  1.5    2.0  2.0   729.00000     0.23100
